app,source_text,suggested_ar,status
frappe,Cannot enable {0} for a non-submittable doctype,,unreviewed
frappe,Cannot find file {} on disk,,unreviewed
frappe,Cannot get file contents of a Folder,,unreviewed
frappe,Cannot import table with more than 5000 rows.,,unreviewed
frappe,Cannot map because following condition fails:,,unreviewed
frappe,Cannot set 'Report' permission if 'Only If Creator' permission is set,,unreviewed
frappe,Cannot set Notification with event {0} on Document Type {1},,unreviewed
frappe,Cannot share {0} with submit permission as the doctype {1} is not submittable,,unreviewed
frappe,Cannot submit {0}.,,unreviewed
frappe,Cannot use sub-query here.,,unreviewed
frappe,Cannot use {0} in order/group by,,unreviewed
frappe,Cannot {0} {1}.,,unreviewed
frappe,Capture,,unreviewed
frappe,Card Break,,unreviewed
frappe,Card Links,,unreviewed
frappe,"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.",,unreviewed
frappe,Change Image,,unreviewed
frappe,Change Letter Head,,unreviewed
frappe,Change Print Format,,unreviewed
frappe,"Change the starting / current sequence number of an existing series. <br>

""
""Warning: Incorrectly updating counters can prevent documents from getting created.",,unreviewed
frappe,Changed at,,unreviewed
frappe,Changed by,,unreviewed
frappe,Changelog Feed,,unreviewed
frappe,Changes,,unreviewed
frappe,Changing any setting will reflect on all the email accounts associated with this domain.,,unreviewed
frappe,Changing rounding method on site with data can result in unexpected behaviour.,,unreviewed
frappe,Chart,,unreviewed
frappe,"Check columns to select, drag to set order.",,unreviewed
frappe,"Check to display the full numeric value (e.g., 1,234,567 instead of 1.2M).",,unreviewed
frappe,Child DocTypes are not allowed,,unreviewed
frappe,Child Doctype,,unreviewed
frappe,Child Item,,unreviewed
frappe,Child Table {0} for field {1} must be virtual,,unreviewed
frappe,Child query fields for '{0}' must be a list or tuple.,,unreviewed
frappe,Choose a block or continue typing,,unreviewed
frappe,Choose a color,,unreviewed
frappe,Choose an icon,,unreviewed
frappe,Chromium is not downloaded. Please run the setup first.,,unreviewed
frappe,City,المدينة,unreviewed
frappe,Clear & Add Template,,unreviewed
frappe,Clear & Add template,,unreviewed
frappe,Clear All,,unreviewed
frappe,Clear Assignment,,unreviewed
frappe,Clear Filters,,unreviewed
frappe,Clear Logs After (days),,unreviewed
frappe,Clear the email message and add the template,,unreviewed
frappe,Click On Customize to add your first widget,,unreviewed
frappe,Click below to get started:,,unreviewed
frappe,Click here,,unreviewed
frappe,Click on a file to select it.,,unreviewed
frappe,Click on the button to log in to {0},,unreviewed
frappe,Click to Set Dynamic Filters,,unreviewed
frappe,Click to Set Filters,,unreviewed
frappe,Click to sort by {0},,unreviewed
frappe,Client Id,,unreviewed
frappe,Client Metadata,,unreviewed
frappe,Client Secret Basic,,unreviewed
frappe,Client Secret Post,,unreviewed
frappe,Client URI,,unreviewed
frappe,Client script,,unreviewed
frappe,Close properties,,unreviewed
frappe,Cmd+Enter to add comment,,unreviewed
frappe,Code Challenge,,unreviewed
frappe,Code Editor Type,,unreviewed
frappe,Code challenge method,,unreviewed
frappe,Collapse All,,unreviewed
frappe,Collapsible Depends On (JS),,unreviewed
frappe,Column,,unreviewed
frappe,Column 1,,unreviewed
frappe,Column 2,,unreviewed
frappe,Column Width,,unreviewed
frappe,Column width cannot be zero.,,unreviewed
frappe,Column {0},,unreviewed
frappe,Comm10E,,unreviewed
frappe,Comment publicity can only be updated by the original author or a System Manager.,,unreviewed
frappe,Commercial Rounding,,unreviewed
frappe,Committed,,unreviewed
frappe,Common words are easy to guess.,,unreviewed
frappe,Communication,,unreviewed
frappe,Communication Date,,unreviewed
frappe,Communication Logs,,unreviewed
frappe,Communication secret not set,,unreviewed
frappe,Company Name,,unreviewed
frappe,Compare Versions,,unreviewed
frappe,Compilation warning,,unreviewed
frappe,Complete,,unreviewed
frappe,Complete Setup,,unreviewed
frappe,Completed By Role,,unreviewed
frappe,Completed By User,,unreviewed
frappe,Component,,unreviewed
frappe,Compressed,,unreviewed
frappe,Condition,,unreviewed
frappe,Condition JSON,,unreviewed
frappe,Condition Type,,unreviewed
frappe,Condition description,,unreviewed
frappe,Conditions,,unreviewed
frappe,Config,,unreviewed
frappe,Configuration,,unreviewed
frappe,Configure Columns,,unreviewed
frappe,Configure Recorder,,unreviewed
frappe,Configure columns for {0},,unreviewed
frappe,"Configure how amended documents will be named.<br>

""
""Default behaviour is to follow an amend counter which adds a number to the end of the original name indicating the amended version. <br>

""
""Default Naming will make the amended document to behave same as new documents.",,unreviewed
frappe,"Configure various aspects of how document naming works like naming series, current counter.",,unreviewed
frappe,Confirm Access,,unreviewed
frappe,Confirm Deletion of Account,,unreviewed
frappe,Confirm Password,,unreviewed
frappe,"Congratulations on completing the module setup. If you want to learn more you can refer to the documentation <a target=\""_blank\"" href=\""{0}\"">here</a>.",,unreviewed
frappe,Connect to {},,unreviewed
frappe,Connected App,,unreviewed
frappe,Connected User,,unreviewed
frappe,Connection Lost,,unreviewed
frappe,Connections,,unreviewed
frappe,Console Logs can not be deleted,,unreviewed
frappe,Constraints,,unreviewed
frappe,Contact / email not found. Did not add attendee for -<br>{0},,unreviewed
frappe,Contact Us,,unreviewed
frappe,Contact Us Settings,,unreviewed
frappe,Contacts,,unreviewed
frappe,Contains {0} security fix,,unreviewed
frappe,Contains {0} security fixes,,unreviewed
frappe,Content data shoud be a list,,unreviewed
frappe,"Controls whether new users can sign up using this Social Login Key. If unset, Website Settings is respected.",,unreviewed
frappe,Copied {0} {1} to clipboard,,unreviewed
frappe,Copy Link,,unreviewed
frappe,Copy embed code,,unreviewed
frappe,Copy error to clipboard,,unreviewed
frappe,Copy to Clipboard,,unreviewed
frappe,Copy token to clipboard,,unreviewed
frappe,Correct version :,,unreviewed
frappe,Could not parse field: {0},,unreviewed
frappe,Could not start Chromium. Check logs for details.,,unreviewed
frappe,Could not start up:,,unreviewed
frappe,Count of linked documents,,unreviewed
frappe,Country,البلد,unreviewed
frappe,Country Code Required,,unreviewed
frappe,Create & Continue,,unreviewed
frappe,Create Address,,unreviewed
frappe,Create Child Doctype,,unreviewed
frappe,Create Letter Head,,unreviewed
frappe,Create New DocType,,unreviewed
frappe,Create New Kanban Board,,unreviewed
frappe,Create Saved Filter,,unreviewed
frappe,Create a New Format,,unreviewed
frappe,Create a Reminder,,unreviewed
frappe,Create a new ...,,unreviewed
frappe,Create a {0} Account,,unreviewed
frappe,Create or Edit Print Format,,unreviewed
frappe,Create or Edit Workflow,,unreviewed
frappe,Create your workflow visually using the Workflow Builder.,,unreviewed
frappe,Created At,,unreviewed
frappe,Creation of this document is only permitted in developer mode.,,unreviewed
frappe,Cron format is required for job types with Cron frequency.,,unreviewed
frappe,Crop,,unreviewed
frappe,Ctrl + Down,,unreviewed
frappe,Ctrl + Up,,unreviewed
frappe,"Currency list stores the currency value, its symbol and fraction unit",,unreviewed
frappe,Current,,unreviewed
frappe,Current Job ID,,unreviewed
frappe,Current Value,,unreviewed
frappe,Current status,,unreviewed
frappe,Custom Block Name,,unreviewed
frappe,Custom Blocks,,unreviewed
frappe,Custom Delimiters,,unreviewed
frappe,Custom Document Types (Select Permission),,unreviewed
frappe,Custom Document Types Limit Exceeded,,unreviewed
frappe,Custom Footer,,unreviewed
frappe,Custom Group Search,,unreviewed
frappe,"Custom Group Search if filled needs to contain the user placeholder {0}, eg uid={0},ou=users,dc=example,dc=com",,unreviewed
frappe,Custom HTML Block,,unreviewed
frappe,"Custom LDAP Directoy Selected, please ensure 'LDAP Group Member attribute' and 'Group Object Class' are entered",,unreviewed
frappe,Custom Label,,unreviewed
frappe,Custom Translation,,unreviewed
frappe,Custom field renamed to {0} successfully.,,unreviewed
frappe,"Custom get_list method for {0} must return a QueryBuilder object or None, got {1}",,unreviewed
frappe,Customizations Discarded,,unreviewed
frappe,Customize Child Table,,unreviewed
frappe,Customize Dashboard,,unreviewed
frappe,Customize Form - {0},,unreviewed
frappe,"Customize properties, naming, fields and more for standard doctypes",,unreviewed
frappe,Cyan,,unreviewed
frappe,DELETE,,unreviewed
frappe,DLE,,unreviewed
frappe,Daily,,unreviewed
frappe,Daily Maintenance,,unreviewed
frappe,Dark,,unreviewed
frappe,Dashboard View,,unreviewed
frappe,Data Clipped,,unreviewed
frappe,Data Import Log,,unreviewed
frappe,Data Import is not allowed for {0}. Enable 'Allow Import' in DocType settings.,,unreviewed
frappe,Database,,unreviewed
frappe,Database Processes,,unreviewed
frappe,Database Row Size Utilization,,unreviewed
frappe,Database Storage Usage By Tables,,unreviewed
frappe,Database Table Row Size Limit,,unreviewed
frappe,"Database Table Row Size Utilization: {0}%, this limits number of fields you can add.",,unreviewed
frappe,Database Version,,unreviewed
frappe,Date Range,,unreviewed
frappe,Deadlock Occurred,,unreviewed
frappe,Dear,,unreviewed
frappe,"Dear System Manager,",,unreviewed
frappe,Debug Log,,unreviewed
frappe,Decimal Separator must be '.' when Quoting is set to Non-numeric,,unreviewed
frappe,Decimal Separator must be a single character,,unreviewed
frappe,Default Amendment Naming,,unreviewed
frappe,Default App,,unreviewed
frappe,Default Email Template,,unreviewed
frappe,Default Naming,,unreviewed
frappe,Default Template For Field,,unreviewed
frappe,Default User Role,,unreviewed
frappe,Default User Type,,unreviewed
frappe,Default View,,unreviewed
frappe,Default Workspace,,unreviewed
frappe,Default display currency,,unreviewed
frappe,Defaults Updated,,unreviewed
frappe,Defines actions on states and the next step and allowed roles.,,unreviewed
frappe,Defines how long exported reports sent via email are kept in the system. Older files will be automatically deleted.,,unreviewed
frappe,Defines workflow states and rules for a document.,,unreviewed
frappe,Delayed,,unreviewed
frappe,Delete Account,,unreviewed
frappe,Delete All,,unreviewed
frappe,Delete Background Exported Reports After (Hours),,unreviewed
frappe,Delete Column,,unreviewed
frappe,Delete Kanban Board,,unreviewed
frappe,Delete Section,,unreviewed
frappe,Delete Tab,,unreviewed
frappe,Delete and Generate New,,unreviewed
frappe,Delete column,,unreviewed
frappe,Delete entire column with fields,,unreviewed
frappe,Delete entire section with fields,,unreviewed
frappe,Delete entire tab with fields,,unreviewed
frappe,Delete section,,unreviewed
frappe,Delete tab,,unreviewed
frappe,Delete {0} item permanently?,,unreviewed
frappe,Deleted all documents successfully,,unreviewed
frappe,Deleting {0} records...,,unreviewed
frappe,Deleting {0}...,,unreviewed
frappe,Deletion Steps,,unreviewed
frappe,Deletion of this document is only permitted in developer mode.,,unreviewed
frappe,Delimiter Options,,unreviewed
frappe,Delimiter detection failed. Try to enable custom delimiters and adjust the delimiter options as per your data.,,unreviewed
frappe,Delimiter must be a single character,,unreviewed
frappe,Delivery Status,,unreviewed
frappe,Dependencies,,unreviewed
frappe,Dependencies & Licenses,,unreviewed
frappe,Descendants Of (inclusive),,unreviewed
frappe,Description to inform the user about any action that is going to be performed,,unreviewed
frappe,Desk Settings,,unreviewed
frappe,Desk Theme,,unreviewed
frappe,Desk User,,unreviewed
frappe,Desktop,,unreviewed
frappe,Desktop Settings,,unreviewed
frappe,Detect CSV type,,unreviewed
frappe,Diff,,unreviewed
frappe,Directory Server,,unreviewed
frappe,Disable Automatic Recency Filters,,unreviewed
frappe,Disable Change Log Notification,,unreviewed
frappe,Disable Comment Count,,unreviewed
frappe,Disable Document Sharing,,unreviewed
frappe,Disable Product Suggestion,,unreviewed
frappe,Disable Scrolling,,unreviewed
frappe,Disable System Update Notification,,unreviewed
frappe,Disable Username/Password Login,,unreviewed
frappe,Disable signups,,unreviewed
frappe,Discard {0},,unreviewed
frappe,Discard?,,unreviewed
frappe,Discarded,,unreviewed
frappe,Disclaimer: These indexes are suggested based on data and queries performed during this recording. These suggestions may or may not help.,,unreviewed
frappe,Discussion Reply,,unreviewed
frappe,Discussion Topic,,unreviewed
frappe,Display Depends On (JS),,unreviewed
frappe,Divider,,unreviewed
frappe,Do Not Create New User,,unreviewed
frappe,Do not create new user if user with email does not exist in the system,,unreviewed
frappe,Do not warn me again about {0},,unreviewed
frappe,Do you still want to proceed?,,unreviewed
frappe,DocField,,unreviewed
frappe,DocPerm,,unreviewed
frappe,DocShare,,unreviewed
frappe,"DocStatus of the following states have changed:<br><strong>{0}</strong><br>
""
""\t\t\t\tDo you want to update the docstatus of existing documents in those states?<br>
""
""\t\t\t\tThis does not undo any effect bought in by the document's existing docstatus.
""
""\t\t\t\t",,unreviewed
frappe,DocType,,unreviewed
frappe,DocType Layout,,unreviewed
frappe,DocType Layout Field,,unreviewed
frappe,DocType Missing,,unreviewed
frappe,DocType State,,unreviewed
frappe,DocType is a Table / Form in the application.,,unreviewed
frappe,DocType must be a string,,unreviewed
frappe,DocType must have atleast one field,,unreviewed
frappe,DocType not supported by Log Settings.,,unreviewed
frappe,DocType required,,unreviewed
frappe,DocType {0} does not exist.,,unreviewed
frappe,DocType {} not found,,unreviewed
frappe,"DocTypes cannot be modified, please use {0} instead",,unreviewed
frappe,Doctype,,unreviewed
frappe,Doctype name is limited to {0} characters ({1}),,unreviewed
frappe,Document Linking,,unreviewed
frappe,Document Links Row #{0}: Could not find field {1} in {2} DocType,,unreviewed
frappe,Document Links Row #{0}: Invalid doctype or fieldname.,,unreviewed
frappe,Document Links Row #{0}: Parent DocType is mandatory for internal links,,unreviewed
frappe,Document Links Row #{0}: Table Fieldname is mandatory for internal links,,unreviewed
frappe,Document Name,,unreviewed
frappe,Document Name must be a string,,unreviewed
frappe,Document Naming Settings,,unreviewed
frappe,Document Saved,,unreviewed
frappe,Document Share Key,,unreviewed
frappe,Document Share Key Expiry (in Days),,unreviewed
frappe,Document Type,,unreviewed
frappe,Document Type and Function are required to create a number card,,unreviewed
frappe,Document Types (Select Permissions Only),,unreviewed
frappe,Document Types and Permissions,,unreviewed
frappe,Document Unlocked,,unreviewed
frappe,Document cannot be used as a filter value,,unreviewed
frappe,Document follow is not enabled for this user.,,unreviewed
frappe,Document has been cancelled,,unreviewed
frappe,Document has been submitted,,unreviewed
